DNR_ID_Site_Number,Year,LAKE_NAME,avg_secchi_depth,avg_total_phosphorus,ACRES_POLY_mean,FIN_SQ_FT_mean,EMV_TOTAL_mean,TOTAL_TAX_mean,GARAGE_mean,BASEMENT_mean,OTHER_COOLING,UNKNOWN_COOLING,FORCED AIR_COOLING,N_COOLING,Y_COOLING,1 AC UNIT_COOLING,A/CON_COOLING,CENTRAL W/AIR COND_COOLING,1_COOLING,0_COOLING,CONDOMINIUM,UNKNOWN_DWELL_TYPE,OTHER_DWELL,SINGLE-FAMILY / OWNER OCCUPIED,TOWNHOUSE,S.FAM.RES
10000200-01,2011,Riley Lake,2.7636363636363637,0.050272727272727274,0.9341154328732809,555.8870765370139,525193.9774153074,7548.6047678795485,0.19824341279799249,0.0,0.010037641154328732,0.8143036386449184,0.1028858218318695,0.0,0.0,0.07277289836888332,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27062700-01,2009,Northwood Lake,1.0499999999999998,0.19760000000000003,0.522599746228679,1147.0291837022417,283610.39052587055,4721.139433244043,0.9011701677710419,0.15903002960665444,0.0,0.19441703087551107,0.8055829691244889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82002000-01,2011,McKusick Lake,2.407,0.06680000000000001,0.5680957854406227,1144.6842911877395,215811.83908045976,0.0,0.51455938697318,0.8268199233716476,0.0,0.1731800766283525,0.0,0.19386973180076628,0.6329501915708812,0.0,0.0,0.0,0.0,0.0,0.142911877394636,0.1731800766283525,0.08275862068965517,0.5505747126436782,0.05057471264367816,0.0
10000200-01,2006,Riley Lake,2.29,0.060399999999999995,0.08640151515151515,247.27146464646464,493415.9090909091,6118.220959595959,0.03535353535353535,0.0,0.010101010101010102,0.9356060606060606,0.0,0.0,0.0,0.054292929292929296,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19003100-01,2006,Orchard Lake,2.5,0.035384615384615396,1.5795828144458262,2351.6581569115815,350876.899128269,3208.519302615193,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28829389788293897,0.0018679950186799503,0.0,0.09339975093399751,0.6164383561643836
27003501-01,2004,Sweeney Lake,1.3642857142857145,0.05564285714285715,0.0,0.0,321427.378111149,6134.716672349131,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27071100-01,2008,Westwood Lake,1.192857142857143,0.029857142857142856,3.702067345340638,0.0,401767.52153484727,8191.370007830854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82011301-01,2010,Goose Lake,0.5938235294117649,0.18032352941176472,4.259586776859502,1871.6198347107438,540119.8347107437,0.0,0.6528925619834711,0.6611570247933884,0.0,0.34710743801652894,0.0,0.0,0.6528925619834711,0.0,0.0,0.0,0.0,0.0,0.0,0.33884297520661155,0.0,0.6611570247933884,0.0,0.0
19034800-01,2014,Valley Lake,1.5916666666666668,0.07525,0.2549614923840408,1919.5892520965258,204406.52062296766,2512.0604141708027,0.0,0.0,0.004107479034742427,0.03440013691596783,0.9614923840492897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017970220776998117,0.09652575731644703,0.0,0.36231387985623825,0.5231901420503167
10000200-01,2009,Riley Lake,1.9357142857142855,0.04707142857142858,0.9294088050314534,508.2867924528302,571994.0880503145,7378.090566037736,0.1509433962264151,0.0,0.010062893081761006,0.8251572327044026,0.10314465408805032,0.0,0.0,0.061635220125786164,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82010400-01,2011,Jane Lake,3.8949999999999996,0.022000000000000002,2.3128445747800623,1585.1554252199414,305882.69794721407,0.0,0.782991202346041,0.844574780058651,0.0,0.15542521994134897,0.0,0.0967741935483871,0.7478005865102639,0.0,0.0,0.0,0.0,0.0,0.0,0.15542521994134897,0.0,0.844574780058651,0.0,0.0
82015300-01,2011,Sunset Lake,2.84,0.0269,7.030377358490566,1602.0377358490566,324054.40251572325,0.0,0.7452830188679245,0.8081761006289309,0.0,0.1918238993710692,0.0,0.14465408805031446,0.6635220125786163,0.0,0.0,0.0,0.0,0.0,0.0,0.1918238993710692,0.009433962264150943,0.7987421383647799,0.0,0.0
19002400-01,2010,Wood Lake,2.293846153846154,0.03992307692307692,0.43745260663507035,2371.9257503949448,346309.3206951027,5636.456951026857,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07543443917851501,0.15363349131121642,0.0,0.4794628751974723,0.2914691943127962
19002900-01,2005,Lee Lake,1.4444444444444446,0.06711111111111111,0.7568315301391031,2414.5564142194744,309196.9860896445,3994.199381761978,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1275115919629057,0.15146831530139104,0.0,0.0571870170015456,0.6638330757341576
82036800-01,2010,Klawitter Pond,0.36363636363636354,0.1549090909090909,3.829080459770114,1677.0919540229886,389347.1264367816,0.0,0.7394636015325671,0.7701149425287356,0.0,0.3524904214559387,0.0,0.0,0.6475095785440613,0.0,0.0,0.0,0.0,0.0,0.0,0.22988505747126436,0.0,0.7394636015325671,0.03065134099616858,0.0
19002300-01,2010,Farquar Lake,0.5885714285714284,0.10250000000000001,0.8370534351145063,2761.996030534351,311852.0,3973.6607633587787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03633587786259542,0.0006106870229007634,0.0,0.16977099236641222,0.7932824427480916
19003100-01,2014,Orchard Lake,2.4961538461538457,0.01946153846153846,1.6261096938775486,2577.2920918367345,324720.53571428574,3879.4744897959185,0.0,0.0,0.022321428571428572,0.27933673469387754,0.6983418367346939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24489795918367346,0.0031887755102040817,0.0,0.09566326530612244,0.65625
19002601-01,2008,Marion Lake,2.0366666666666666,0.04033333333333334,0.9031575104946313,2305.3977003102755,318636.6672750502,3477.977368132871,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1735718196751232,0.029202409198758897,0.0,0.11735718196751233,0.6798685891586056
82009400-01,2012,Colby Lake,0.7230769230769231,0.11723076923076922,0.6080756942737844,1930.0027033669205,274817.22782010323,0.0,0.864585893339887,0.9461784222167609,0.0,0.05382157778323912,0.0,0.004669451953797002,0.9415089702629639,0.0,0.0,0.0,0.0,0.0,0.10174490046694519,0.05382157778323912,0.0007372818874416319,0.7122143032686163,0.13148193659375768,0.0
82002000-01,2008,McKusick Lake,1.9460769230769233,0.05700000000000001,0.47176382660687527,0.0,250115.84454409566,248803.37390561606,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82009002-01,2008,Wilmes Lake,1.1090909090909091,0.07872727272727272,0.3982860364593045,0.0,317346.85209547076,317319.3008832926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002100-01,2005,Alimagnet Lake,0.5279999999999999,0.1234,0.5209819474835845,2180.4578774617066,277915.5634573304,2433.2240153172866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05525164113785558,0.047045951859956234,0.0,0.2817286652078775,0.6159737417943107
82008900-01,2010,Markgraf Lake,0.28357142857142853,0.2057142857142857,0.8953923541247407,1414.2394366197184,342187.0556673374,0.0,0.8021462105969148,0.8403755868544601,0.0,0.1602951039570758,0.0,0.0,0.8397048960429242,0.0,0.0,0.0,0.0,0.0,0.1441985244802146,0.1596244131455399,0.0,0.3004694835680751,0.39570757880617036,0.0
27005300-01,2013,Cobblecrest Lake,0.5714285714285714,0.07185714285714286,0.9511503214334202,934.9886472438791,235977.8005744768,3902.9104089727807,0.7219258651347285,0.49541786349336614,0.0,0.30679797565312544,0.541923129530844,0.15127889481603063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002500-01,2013,Keller Lake,0.5590909090909091,0.11627272727272729,0.40238862961391464,2216.11540093339,233654.009333899,2927.2634705133646,0.0,0.0,0.005091217649554518,0.05854900296987696,0.9363597793805685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03224437844717862,0.00975816716164616,0.0,0.01103097157403479,0.9469664828171405
19003300-01,2012,Earley Lake,1.9166666666666667,0.05575,0.6875048293625204,4717.389568576948,476592.72376046365,11887.620734063104,0.0,0.0,0.06310367031551835,0.06761107533805538,0.8692852543464262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05119124275595621,0.0643915003219575,0.0,0.3271088216355441,0.5573084352865422
82009400-01,2011,Colby Lake,0.9071428571428571,0.10378571428571429,0.613059405940596,1934.954207920792,297459.702970297,0.0,0.8658415841584158,0.946039603960396,0.0,0.05396039603960396,0.0,0.004702970297029703,0.9413366336633663,0.0,0.0,0.0,0.0,0.0,0.10247524752475247,0.05396039603960396,0.00024752475247524753,0.7173267326732673,0.125990099009901,0.0
19002200-01,2009,Long Lake,2.225479452054794,0.07163013698630136,0.4807587136529872,2280.3040631619488,275298.9986520316,3096.1309455035625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120932023878298,0.012709416522241479,0.0,0.15983054111303677,0.7862507221259387
27007000-01,2005,Mitchell Lake,1.4084999999999999,0.07228571428571427,0.0,0.0,342032.998240764,4716.421462679065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82013700-01,2010,Fish Lake,1.1003225806451615,0.10551612903225806,3.8770149253731274,1884.8268656716418,325819.30348258704,1553.402985074627,0.835820895522388,0.8517412935323383,0.031840796019900496,0.1562189054726368,0.0,0.0,0.3661691542288557,0.0,0.0,0.445771144278607,0.0,0.0,0.0,0.15024875621890546,0.4736318407960199,0.3761194029850746,0.0,0.0
82013700-01,2005,Fish Lake,1.2307999999999997,0.06115,2.1981206030150755,944.4994974874372,338093.86934673367,1509.58391959799,0.016080402010050253,0.464321608040201,0.03819095477386935,0.5316582914572864,0.0,0.0,0.0,0.0,0.4301507537688442,0.0,0.0,0.0,0.0,0.5306532663316583,0.46934673366834173,0.0,0.0,0.0
82003400-01,2013,East Boot Lake,3.8823333333333334,0.024000000000000004,26.96769230769231,668.2307692307693,384776.92307692306,0.0,0.23076923076923078,0.3076923076923077,0.0,0.6923076923076923,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.3076923076923077,0.0,0.0
19003100-01,2008,Orchard Lake,2.95,0.02407142857142857,1.591793749999998,2429.3225,363112.3125,3815.880625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.265,0.001875,0.0,0.09375,0.639375
82009400-01,2014,Colby Lake,0.9150000000000004,0.11675,0.608427904691726,1927.9253254728567,328219.3072955048,0.0,0.8639154998771801,0.9454679439941046,0.0,0.054532056005895356,0.0,0.004421518054532056,0.9410464259395726,0.0,0.0,0.0,0.0,0.0,0.1016949152542373,0.054532056005895356,0.0009825595676737902,0.7113731269958241,0.13141734217636944,0.0
19044600-01,2013,Lac Lavon Lake,3.661538461538462,0.008,0.4693374785591693,2409.610205831904,261501.58662092625,3130.2954545454545,0.0,0.0,0.003001715265866209,0.04180960548885077,0.9551886792452831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025728987993138937,0.007718696397941681,0.0,0.05445969125214408,0.9120926243567753
02000500-01,2006,George Watch Lake,0.7285714285714286,0.16428571428571428,2.2046958637469576,1652.1411192214111,235092.7818329278,3435.787510137875,0.0,0.7007299270072993,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0827250608272506,0.9172749391727494,0.0,0.0,0.0
19002500-01,2004,Keller Lake,1.5199999999999998,0.039733333333333336,0.40009274873524275,2171.247892074199,248076.89713322092,2338.8933389544686,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03836424957841484,0.01391231028667791,0.0,0.010961214165261383,0.9367622259696459
19002700-01,2005,Crystal Lake,1.4681818181818185,0.064,0.42099103848181063,2152.011070110701,282631.9451765946,2717.36004217185,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10015814443858724,0.05693199789140749,0.0,0.11070110701107011,0.7322087506589352
19002500-01,2005,Keller Lake,1.578571428571428,0.05642857142857143,0.4008407266582154,2185.3392479932404,271641.19138149556,2524.7253907900295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035487959442332066,0.01394169835234474,0.0,0.010984368398817067,0.9395859738065061
19002400-01,2013,Wood Lake,1.2833333333333334,0.035083333333333334,0.437795243853284,3148.7980652962515,334600.6045949214,5576.316807738815,0.0,0.0,0.030229746070133012,0.06368399838774688,0.9060862555421201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05965336557839581,0.15679161628375654,0.0,0.4893188230552197,0.294236195082628
19002500-01,2006,Keller Lake,1.244230769230769,0.08030769230769232,0.40084072665821524,2204.457963667089,291367.68060836504,3030.112378538234,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034643008027038444,0.01394169835234474,0.0,0.010984368398817067,0.9404309252217997
19002300-01,2012,Farquar Lake,0.6285714285714284,0.1657142857142857,0.8456120875732362,2794.2688868331793,287512.3034227567,3860.0881899475794,0.0,0.0,0.006167129201356768,0.036386062288004936,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026518655565834104,0.0006167129201356768,0.0,0.17144619179771817,0.8014184397163121
19002300-01,2013,Farquar Lake,0.72,0.11253846153846153,0.8456120875732368,2802.3502929386373,297527.5979031761,3788.723404255319,0.0,0.0,0.005550416281221091,0.03700277520814061,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026518655565834104,0.0006167129201356768,0.0,0.17144619179771817,0.8014184397163121
82015300-01,2013,Sunset Lake,2.6714285714285713,0.01157142857142857,7.074873417721527,1603.870253164557,315074.6835443038,0.0,0.7436708860759493,0.8037974683544303,0.0,0.1962025316455696,0.0,0.13924050632911392,0.6645569620253164,0.0,0.0,0.0,0.0,0.0,0.0,0.1962025316455696,0.006329113924050633,0.7974683544303798,0.0,0.0
19002900-01,2010,Lee Lake,3.0416666666666665,0.027750000000000007,0.7469016266460105,2672.3470178156467,317430.2091402014,5801.045701006971,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12703330751355538,0.14872192099147946,0.0,0.05731990704879938,0.6669248644461657
19002300-01,2005,Farquar Lake,0.7200000000000001,0.15960000000000002,0.8369633027522928,2622.1140672782876,343290.33639143733,3329.2079510703365,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052599388379204894,0.0006116207951070336,0.0,0.163914373088685,0.7828746177370031
02000500-01,2014,George Watch Lake,0.7166666666666666,0.10877777777777778,2.2591755976916663,1849.4732069249794,215637.5927452597,3313.685902720528,0.7230008244023083,0.7048639736191261,0.0,0.0,0.0,0.9769167353668591,0.023083264633140973,0.0,0.0,0.0,0.0,0.0,0.0,0.00494641384995878,0.9950535861500412,0.0,0.0,0.0
82010400-01,2014,Jane Lake,4.2,0.0165,2.3128445747800623,1585.1554252199414,336548.97360703815,0.0,0.782991202346041,0.844574780058651,0.0,0.15542521994134897,0.0,0.0967741935483871,0.7478005865102639,0.0,0.0,0.0,0.0,0.0,0.0,0.15542521994134897,0.0,0.844574780058651,0.0,0.0
19044600-01,2010,Lac Lavon Lake,3.5076923076923086,0.01453846153846154,0.4667356076758989,2385.0848614072493,273367.0575692964,3244.9449893390192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03113006396588486,0.00767590618336887,0.0,0.05415778251599147,0.9070362473347549
82009400-01,2013,Colby Lake,0.6638461538461538,0.1566923076923077,0.6087245023347315,1929.430818382895,288425.2150405505,0.0,0.864585893339887,0.9461784222167609,0.0,0.05382157778323912,0.0,0.004669451953797002,0.9415089702629639,0.0,0.0,0.0,0.0,0.0,0.10174490046694519,0.05382157778323912,0.0009830425165888424,0.7119685426394692,0.13148193659375768,0.0
19044600-01,2008,Lac Lavon Lake,3.125,0.032333333333333346,0.4652749360613759,2328.1585677749363,315306.4364876385,3307.821611253197,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03154305200341006,0.0076726342710997444,0.0,0.05413469735720375,0.9066496163682864
82033400-01,2014,Kismet Lake,1.625,0.032916666666666664,12.719750000000001,1274.85,399031.25,0.0,0.6,0.625,0.0,0.375,0.0,0.075,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0
19002500-01,2008,Keller Lake,1.9833333333333332,0.034499999999999996,0.40036724356268294,2225.1785563528915,288704.5588856057,3080.996200928662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03292528493035036,0.013929928239763613,0.0,0.010975094976783452,0.9421696918531026
82011602-01,2011,Armstrong Lake,1.0714285714285714,0.03657142857142857,1.2573743016759729,1186.2451893234015,328101.2414649286,0.0,0.7057728119180633,0.7523277467411545,0.0,0.24767225325884543,0.0,0.019242706393544383,0.7330850403476101,0.0,0.0,0.0,0.0,0.0,0.12911235257603973,0.24767225325884543,0.0012414649286157666,0.29236499068901306,0.329608938547486,0.0
27005300-01,2008,Cobblecrest Lake,0.2769230769230769,0.1602307692307692,0.9554455311056856,0.0,295104.97147514264,4081.176582450421,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82008700-01,2005,Regional Park Lake,1.785142857142857,0.050071428571428586,2.544358381502887,0.0,303607.1676300578,2924.4624277456646,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19003300-01,2008,Earley Lake,1.9333333333333336,0.03366666666666667,0.6744299777707151,4667.374722134011,540331.883137504,10610.068593204192,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0619244204509368,0.06605271514766592,0.0,0.32264210860590664,0.5493807557954906
82013700-01,2013,Fish Lake,1.1319230769230773,0.06142307692307691,3.9323980099502505,1928.0567164179104,303434.2288557214,0.0,0.845771144278607,0.8597014925373134,0.031840796019900496,0.1383084577114428,0.0,0.009950248756218905,0.37412935323383084,0.0,0.0,0.445771144278607,0.0,0.0,0.0,0.14029850746268657,0.47562189054726367,0.38407960199004976,0.0,0.0
82012300-01,2007,Bass Lake,1.974857142857143,0.042257142857142854,0.0,0.0,407554.8104956268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82003400-01,2008,East Boot Lake,3.4834285714285715,0.03685714285714286,25.807407407407414,0.0,454581.48148148146,332274.0740740741,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82015300-01,2006,Sunset Lake,3.3444444444444446,0.022111111111111113,3.6500297176820227,1505.9123328380385,373840.86181277863,3226.0118870728083,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82003400-01,2014,East Boot Lake,4.205000000000001,0.01841666666666667,26.967692307692325,668.2307692307693,411815.3846153846,0.0,0.23076923076923078,0.3076923076923077,0.0,0.6923076923076923,0.0,0.23076923076923078,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.6923076923076923,0.0,0.3076923076923077,0.0,0.0
27071100-01,2010,Westwood Lake,1.327777777777778,0.022666666666666665,3.69887726913971,935.9857932123125,378093.2912391476,8146.390292028414,0.6483820047355959,0.05169692186266772,0.0,0.44554064719810577,0.5544593528018943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82033400-01,2013,Kismet Lake,1.67,0.025,12.719750000000005,1274.85,330101.25,0.0,0.6,0.625,0.0,0.375,0.0,0.075,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.625,0.0,0.0
19002100-01,2014,Alimagnet Lake,0.9666666666666668,0.0825,0.529885889229052,2248.8165878096297,254615.08488728083,2823.6379070414696,0.0,0.0,0.014472585583078207,0.038964653492902866,0.9465627609240189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033119955468967434,0.04787086000556638,0.0,0.29112162538268854,0.6278875591427776
19002200-01,2008,Long Lake,1.8207424242424246,0.08230303030303031,0.4807279029462671,2279.08357404198,296012.4975929135,3095.669362603505,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040439052570768345,0.012709416522241479,0.0,0.15983054111303677,0.7870209897939534
10009500-01,2013,Swede Lake,0.5,0.298,35.51239999999996,1525.1533333333334,387942.6666666667,3445.2933333333335,0.6266666666666667,0.0,0.02666666666666667,0.5,0.0,0.0,0.0,0.47333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19044600-01,2009,Lac Lavon Lake,3.45,0.014571428571428572,0.4668351460865783,2380.720835999147,294079.3559394327,3260.4116016208145,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309234378332267,0.007677543186180422,0.0,0.05416933248027298,0.9072296865003199
82008700-01,2009,Regional Park Lake,2.460285714285714,0.05228571428571428,5.026383467278983,1162.3628013777268,325043.168771527,315083.3524684271,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27062700-01,2004,Northwood Lake,0.9416666666666665,0.1418333333333333,0.0,0.0,235079.5657175726,4086.1725625539257,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
27007000-01,2004,Mitchell Lake,1.664285714285714,0.06414285714285715,0.0,0.0,317144.860517718,4357.354109072631,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82033400-01,2010,Kismet Lake,1.3164285714285715,0.04135714285714286,12.965500000000002,1281.575,409348.75,0.0,0.6125,0.6375,0.0,0.45,0.0,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.3625,0.0,0.6375,0.0,0.0
19002700-01,2008,Crystal Lake,1.9239130434782612,0.03760869565217393,0.4220042194092806,2161.5353375527425,307159.388185654,3405.537447257384,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10073839662447258,0.056962025316455694,0.0,0.11075949367088607,0.7315400843881856
82012200-01,2013,Pine Tree Lake,2.75,0.019000000000000006,5.531695402298841,2255.830459770115,449091.091954023,0.0,0.7097701149425287,0.7586206896551724,0.0,0.2413793103448276,0.0,0.04885057471264368,0.7097701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.2413793103448276,0.005747126436781609,0.7528735632183908,0.0,0.0
19003100-01,2011,Orchard Lake,2.839285714285715,0.033357142857142856,0.7667703045685282,2553.4200507614214,312947.84263959393,3879.880076142132,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0031725888324873096,0.0,0.09517766497461928,0.6516497461928934
82010100-01,2011,DeMontreville Lake,3.5140000000000002,0.021700000000000004,2.8410071942446042,1267.0359712230215,355848.2014388489,0.0,0.5467625899280576,0.6546762589928058,0.0,0.34532374100719426,0.0,0.17266187050359713,0.48201438848920863,0.0,0.0,0.0,0.0,0.0,0.0,0.34532374100719426,0.014388489208633094,0.6402877697841727,0.0,0.0
02000500-01,2005,George Watch Lake,0.6816666666666668,0.21008333333333332,2.37306211723534,1734.9658792650919,232921.08486439195,0.0,0.0,0.7506561679790026,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11023622047244094,0.889763779527559,0.0,0.0,0.0
82036800-01,2014,Klawitter Pond,0.8344444444444443,0.08444444444444443,3.866999999999999,1677.0807692307692,391560.3846153846,0.0,0.7346153846153847,0.7653846153846153,0.0,0.23461538461538461,0.0,0.11923076923076924,0.6461538461538462,0.0,0.0,0.0,0.0,0.0,0.0,0.23461538461538461,0.0,0.7346153846153847,0.03076923076923077,0.0
10009500-01,2010,Swede Lake,0.4821428571428571,0.4566428571428572,35.51239999999996,1503.92,410048.0,3550.72,0.3333333333333333,0.0,0.02666666666666667,0.52,0.0,0.0,0.0,0.4533333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82008900-01,2008,Markgraf Lake,0.3907142857142857,0.15978571428571428,0.7605754276827261,0.0,432957.11508553656,417430.71539657854,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82010100-01,2012,DeMontreville Lake,3.3766666666666665,0.022466666666666673,2.8383453237410077,1259.179856115108,344633.09352517984,0.0,0.5467625899280576,0.6546762589928058,0.0,0.34532374100719426,0.0,0.17266187050359713,0.48201438848920863,0.0,0.0,0.0,0.0,0.0,0.0,0.34532374100719426,0.02158273381294964,0.6330935251798561,0.0,0.0
82009002-01,2007,Wilmes Lake,1.263636363636364,0.08072727272727272,0.0,0.0,318598.8726042841,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19002200-01,2011,Long Lake,1.6823835616438352,0.09931506849315064,0.48482115085535815,2235.0968118195956,252421.1702954899,3101.6683514774495,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03402021772939347,0.011275272161741835,0.0,0.161353032659409,0.7933514774494557
82010100-01,2009,DeMontreville Lake,3.038461538461538,0.022000000000000002,2.730968858131487,1184.6020761245675,377336.67820069205,373848.78892733564,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
82011301-01,2011,Goose Lake,0.909,0.09359999999999999,4.795619834710743,1897.9256198347107,505646.2809917355,0.0,0.6611570247933884,0.6694214876033058,0.0,0.3305785123966942,0.0,0.008264462809917356,0.6611570247933884,0.0,0.0,0.0,0.0,0.0,0.0,0.3305785123966942,0.0,0.6694214876033058,0.0,0.0
82010300-01,2007,Olson Lake,2.4636363636363634,0.02672727272727272,0.0,0.0,275318.7957231289,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
